run_id,technology,migration_method,network_migration,checkpoint_ms,checkpoint_us,checkpoint_ns,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms
28-04-2026-direct-cold-0012,WASM,cold,no,1,,,2017,2529,1958,4488,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:03:53.923683,,0,1,10385,0,0,,,,,,
28-04-2026-direct-cold-0013,WASM,cold,no,1,,,2016,2481,1989,4471,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:04:10.495823,,0,1,10301,0,0,,,,,,
28-04-2026-direct-cold-0014,WASM,cold,no,1,,,2017,2518,1970,4489,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:04:27.200501,,0,1,10369,0,0,,,,,,
28-04-2026-direct-cold-0015,WASM,cold,no,1,,,2017,2734,2882,5617,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:04:45.522449,,0,1,11550,0,0,,,,,,
28-04-2026-direct-cold-0016,WASM,cold,no,1,,,2017,2472,2186,4659,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:05:03.034166,,0,1,10740,0,0,,,,,,
28-04-2026-direct-cold-0017,WASM,cold,no,1,,,2018,2884,2041,4926,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:05:20.895635,,0,1,11212,0,0,,,,,,
28-04-2026-direct-cold-0018,WASM,cold,no,1,,,2018,3242,2399,5642,0.00,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:05:39.486121,,0,1,12138,0,0,,,,,,
28-04-2026-direct-cold-0019,WASM,cold,no,1,,,2017,2441,1978,4420,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:05:56.102435,,0,1,10304,0,0,,,,,,
28-04-2026-host-cold-0020,WASM,cold,no,1,,,2012,5791,2059,7851,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:12:43.381640,,0,1,13651,0,0,,,,,,
28-04-2026-host-cold-0021,WASM,cold,no,1,,,2015,5524,1959,7484,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:13:03.140634,,0,1,13328,0,0,,,,,,
28-04-2026-host-cold-0022,WASM,cold,no,1,,,2013,5594,1994,7589,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:13:23.060634,,0,1,13500,0,0,,,,,,
28-04-2026-host-cold-0023,WASM,cold,no,1,,,2012,5873,1961,7835,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:13:44.037456,,0,1,13729,0,0,,,,,,
28-04-2026-host-cold-0024,WASM,cold,no,1,,,2015,5547,1980,7528,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:14:04.129212,,0,1,13471,0,0,,,,,,
28-04-2026-host-cold-0025,WASM,cold,no,1,,,2016,5629,2015,7645,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:14:24.184899,,0,1,13468,0,0,,,,,,
28-04-2026-host-cold-0026,WASM,cold,no,1,,,2018,5964,2010,7975,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:14:45.651639,,0,1,14377,0,0,,,,,,
28-04-2026-host-cold-0027,WASM,cold,no,1,,,2014,5681,2020,7702,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:15:05.951760,,0,1,13685,0,0,,,,,,
28-04-2026-host-cold-0028,WASM,cold,no,1,,,2016,6606,2279,8886,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:15:30.034403,,0,1,16252,0,0,,,,,,
28-04-2026-host-cold-0029,WASM,cold,no,1,,,2014,6119,2116,8236,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:15:50.692215,,0,1,14194,0,0,,,,,,
28-04-2026-host-cold-0030,WASM,cold,no,1,,,2015,5654,1976,7631,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:16:11.265146,,0,1,13841,0,0,,,,,,
28-04-2026-host-cold-0031,WASM,cold,no,1,,,2015,6052,2016,8069,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:16:32.207286,,0,1,14307,0,0,,,,,,
28-04-2026-host-cold-0032,WASM,cold,no,1,,,2018,6026,1994,8021,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:16:52.929635,,0,1,13995,0,0,,,,,,
28-04-2026-host-cold-0033,WASM,cold,no,1,0,0,2013,5686,2019,7706,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:17:13.037748,,0,1,13695,0,0,,,,,,
28-04-2026-host-cold-0034,WASM,cold,no,1,129,128622,2016,5949,2042,7992,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:17:33.869620,,0,1,14342,0,0,,,,,,
28-04-2026-host-cold-0035,WASM,cold,no,3,2329,2328797,2015,5882,1982,7867,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:22:34.676233,,0,3,13707,0,0,,,,,,
28-04-2026-host-cold-0036,WASM,cold,no,1,129,128801,2017,5530,1986,7517,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:22:54.493082,,0,1,13345,0,0,,,,,,
28-04-2026-host-cold-0037,WASM,cold,no,1,143,142980,2015,5525,2215,7741,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:23:14.509170,,0,1,13596,0,0,,,,,,
28-04-2026-host-cold-0038,WASM,cold,no,1,126,125054,2015,5794,1946,7741,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:23:35.098309,,0,1,13566,0,0,,,,,,
28-04-2026-host-cold-0039,WASM,cold,no,1,127,126587,2016,5562,1972,7535,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:23:54.889413,,0,1,13448,0,0,,,,,,
28-04-2026-host-cold-0040,WASM,cold,no,1,148,147797,2014,5546,2046,7593,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:24:14.955847,,0,1,13471,0,0,,,,,,
28-04-2026-host-cold-0041,WASM,cold,no,1,126,125435,2017,5808,1970,7779,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:24:35.510649,,0,1,13698,0,0,,,,,,
28-04-2026-host-cold-0042,WASM,cold,no,1,162,161836,2015,5677,2048,7726,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:24:56.872122,,0,1,14556,0,0,,,,,,
28-04-2026-host-cold-0043,WASM,cold,no,1,153,152641,2015,5548,2004,7553,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:25:17.602272,,0,1,13955,0,0,,,,,,
28-04-2026-host-cold-0044,WASM,cold,no,1,177,176743,2016,6042,2196,8239,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:25:38.590972,,0,1,14555,0,0,,,,,,
28-04-2026-host-cold-0045,WASM,cold,no,1,131,130494,2019,6087,2003,8091,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:25:58.864909,,0,1,13935,0,0,,,,,,
28-04-2026-host-cold-0046,WASM,cold,no,1,132,131845,2017,5581,1976,7558,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:26:19.173140,,0,1,13903,0,0,,,,,,
28-04-2026-host-cold-0047,WASM,cold,no,1,154,153340,2016,5841,1990,7832,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:26:39.199820,,0,1,13652,0,0,,,,,,
28-04-2026-host-cold-0048,WASM,cold,no,1,128,127431,2015,5541,1994,7536,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:26:59.226918,,0,1,13513,0,0,,,,,,
28-04-2026-host-cold-0049,WASM,cold,no,1,159,158338,2017,5551,2054,7606,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:27:20.077324,,0,1,14539,0,0,,,,,,
28-04-2026-host-cold-0050,WASM,cold,no,1,126,125032,2015,5837,1978,7816,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:27:40.242882,,0,1,13701,0,0,,,,,,
28-04-2026-host-cold-0051,WASM,cold,no,1,130,129700,2015,5561,1969,7531,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:28:00.065186,,0,1,13479,0,0,,,,,,
28-04-2026-host-cold-0052,WASM,cold,no,1,134,133756,2016,5560,1998,7559,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:28:20.590771,,0,1,14021,0,0,,,,,,
28-04-2026-host-cold-0053,WASM,cold,no,1,125,124675,2018,5849,1988,7838,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:28:40.863304,,0,1,13972,0,0,,,,,,
28-04-2026-host-cold-0054,WASM,cold,no,1,149,148095,2017,5575,2014,7590,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:29:00.573447,,0,1,13394,0,0,,,,,,
28-04-2026-host-cold-0055,WASM,cold,no,1,134,133804,2019,5603,2044,7648,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:29:20.909405,,0,1,14011,0,0,,,,,,
28-04-2026-host-cold-0056,WASM,cold,no,1,133,132730,2016,5816,1988,7805,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:29:40.892146,,0,1,13662,0,0,,,,,,
28-04-2026-host-cold-0057,WASM,cold,no,1,128,127928,2017,5528,1999,7528,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:30:00.709126,,0,1,13385,0,0,,,,,,
28-04-2026-host-cold-0058,WASM,cold,no,1,286,285668,2017,5558,2006,7565,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:30:21.085106,,0,1,13955,0,0,,,,,,
28-04-2026-host-cold-0059,WASM,cold,no,1,129,128077,2014,5782,2002,7785,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:30:41.183614,,0,1,13804,0,0,,,,,,
28-04-2026-host-cold-0060,WASM,cold,no,1,130,129911,2017,5645,2108,7754,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:31:01.043186,,0,1,13610,0,0,,,,,,
28-04-2026-host-cold-0061,WASM,cold,no,1,125,124618,2016,5472,1962,7435,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:31:21.203246,,0,1,13837,0,0,,,,,,
28-04-2026-host-cold-0062,WASM,cold,no,1,276,275821,2016,6052,1962,8015,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:31:41.334703,,0,1,13898,0,0,,,,,,
28-04-2026-host-cold-0063,WASM,cold,no,1,135,134127,2017,5550,1981,7532,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:32:00.990110,,0,1,13304,0,0,,,,,,
28-04-2026-host-cold-0064,WASM,cold,no,1,141,140920,2011,5626,1972,7599,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:32:20.938049,,0,1,13660,0,0,,,,,,
28-04-2026-host-cold-0065,WASM,cold,no,1,161,160591,2017,5813,2000,7814,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:32:41.404519,,0,1,13643,0,0,,,,,,
28-04-2026-host-cold-0066,WASM,cold,no,1,130,129195,2016,5495,2006,7502,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:33:00.975284,,0,1,13301,0,0,,,,,,
28-04-2026-host-cold-0067,WASM,cold,no,1,129,128293,2018,5503,2004,7508,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:33:20.672625,,0,1,13384,0,0,,,,,,
28-04-2026-host-cold-0068,WASM,cold,no,1,129,128082,2016,5909,2003,7913,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:33:41.400764,,0,1,13809,0,0,,,,,,
28-04-2026-host-cold-0069,WASM,cold,no,1,126,125957,2018,5551,2013,7565,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:34:01.115951,,0,1,13402,0,0,,,,,,
28-04-2026-host-cold-0070,WASM,cold,no,1,128,127811,2015,5534,2002,7537,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:34:20.804495,,0,1,13352,0,0,,,,,,
28-04-2026-host-cold-0071,WASM,cold,no,1,133,132571,2018,5799,1977,7777,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:34:41.259538,,0,1,13584,0,0,,,,,,
28-04-2026-host-cold-0072,WASM,cold,no,1,150,149824,2017,5694,1960,7655,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:35:01.334106,,0,1,13694,0,0,,,,,,
28-04-2026-host-cold-0073,WASM,cold,no,1,125,124743,2016,5535,2081,7617,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:35:21.058774,,0,1,13414,0,0,,,,,,
28-04-2026-host-cold-0074,WASM,cold,no,1,205,204655,2018,5904,1994,7899,0.00,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-04-28T15:35:41.750351,,0,1,13817,0,0,,,,,,
28-04-2026-direct-cold-0020,WASM,cold,no,1,128,127388,2020,2445,2225,4671,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:35:58.722495,,0,1,10539,0,0,,,,,,
28-04-2026-direct-cold-0021,WASM,cold,no,1,126,125294,2017,2468,1985,4454,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:36:15.620027,,0,1,10380,0,0,,,,,,
28-04-2026-direct-cold-0022,WASM,cold,no,1,143,142849,2019,2721,1981,4703,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:36:32.690017,,0,1,10759,0,0,,,,,,
28-04-2026-direct-cold-0023,WASM,cold,no,1,157,156246,2018,2451,1986,4438,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:36:49.485001,,0,1,10496,0,0,,,,,,
28-04-2026-direct-cold-0024,WASM,cold,no,1,133,132759,2019,2684,2005,4690,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:37:06.478883,,0,1,10538,0,0,,,,,,
28-04-2026-direct-cold-0025,WASM,cold,no,1,157,156426,2017,2470,1944,4415,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:37:23.079364,,0,1,10356,0,0,,,,,,
28-04-2026-direct-cold-0026,WASM,cold,no,1,164,163471,2017,2448,1953,4402,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:37:40.369733,,0,1,10397,0,0,,,,,,
28-04-2026-direct-cold-0027,WASM,cold,no,1,136,135554,2018,2501,2023,4525,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:37:57.213206,,0,1,10369,0,0,,,,,,
28-04-2026-direct-cold-0028,WASM,cold,no,1,132,131716,2019,2487,1989,4477,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:38:14.248863,,0,1,10363,0,0,,,,,,
28-04-2026-direct-cold-0029,WASM,cold,no,1,131,130624,2020,2475,2279,4755,0.01,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-04-28T15:38:31.648719,,0,1,10892,0,0,,,,,,
