run_id,migration_method,transfer_mode,source_node,dest_node,src_dt_s,dst_dt_s,src_cpu_util_pct,dst_cpu_util_pct,cpu_util_pct_avg,src_mem_used_pct_before,src_mem_used_pct_after,src_mem_used_pct_delta,dst_mem_used_pct_before,dst_mem_used_pct_after,dst_mem_used_pct_delta,mem_used_pct_after_avg,mem_used_pct_delta_avg,src_disk_read_mb_s,src_disk_write_mb_s,src_disk_total_mb_s,dst_disk_read_mb_s,dst_disk_write_mb_s,dst_disk_total_mb_s,disk_total_mb_s_avg,timestamp
repeat-suite-20260330-212107-cold-host-011,cold,host,edge-node-1,edge-node-2,10.440294,10.435905,8.739739,6.376812,7.558275,19.537669,19.857211,0.319542,19.368242,19.362867,-0.005375,19.610039,0.157083,0.000000,0.076701,0.076701,0.000000,0.225708,0.225708,0.151205,2026-03-30T21:25:14+0200
repeat-suite-20260330-212107-cold-host-012,cold,host,edge-node-1,edge-node-2,10.333368,10.334451,7.849829,6.679668,7.264749,19.581469,19.723621,0.142152,19.535877,19.833719,0.297841,19.778670,0.219996,0.000000,0.307711,0.307711,0.000000,0.025325,0.025325,0.166518,2026-03-30T21:25:36+0200
repeat-suite-20260330-212107-cold-host-013,cold,host,edge-node-1,edge-node-2,10.417957,10.435002,8.792271,6.428226,7.610248,19.051885,20.070638,1.018752,20.115035,19.384767,-0.730269,19.727702,0.144242,0.000000,0.072366,0.072366,0.000000,0.026578,0.026578,0.049472,2026-03-30T21:25:58+0200
repeat-suite-20260330-212107-cold-host-014,cold,host,edge-node-1,edge-node-2,10.918432,10.907547,9.178967,7.415937,8.297452,19.035958,19.017044,-0.018914,20.452496,19.448874,-1.003621,19.232959,-0.511268,0.000000,0.030768,0.030768,0.000000,0.238868,0.238868,0.134818,2026-03-30T21:26:21+0200
repeat-suite-20260330-212107-cold-host-015,cold,host,edge-node-1,edge-node-2,10.534691,10.531109,16.227860,6.574559,11.401210,19.021026,19.010275,-0.010751,19.479733,19.417418,-0.062316,19.213846,-0.036533,0.000000,0.199490,0.199490,0.000000,0.284128,0.284128,0.241809,2026-03-30T21:26:43+0200
repeat-suite-20260330-212107-cold-host-016,cold,host,edge-node-1,edge-node-2,10.506579,10.481127,8.815029,13.645130,11.230080,19.918731,19.178109,-0.740621,19.430757,20.667515,1.236758,19.922812,0.248068,0.000000,0.257651,0.257651,0.011926,0.259022,0.270948,0.264300,2026-03-30T21:27:06+0200
repeat-suite-20260330-212107-cold-host-017,cold,host,edge-node-1,edge-node-2,10.932290,10.608516,8.072175,7.590133,7.831154,20.517798,19.736960,-0.780838,19.371029,19.393328,0.022298,19.565144,-0.379270,0.000000,0.031086,0.031086,0.000000,0.025407,0.025407,0.028247,2026-03-30T21:27:28+0200
repeat-suite-20260330-212107-cold-host-018,cold,host,edge-node-1,edge-node-2,10.455554,10.452931,8.827786,6.388088,7.607937,19.013062,20.246635,1.233572,19.527914,19.386957,-0.140957,19.816796,0.546308,0.000000,0.028768,0.028768,0.000000,0.074740,0.074740,0.051754,2026-03-30T21:27:50+0200
repeat-suite-20260330-212107-cold-host-019,cold,host,edge-node-1,edge-node-2,10.331047,10.339874,8.264059,6.459446,7.361753,19.033370,19.017442,-0.015927,19.836705,19.453852,-0.382853,19.235647,-0.199390,0.000000,0.280556,0.280556,0.000000,0.258405,0.258405,0.269481,2026-03-30T21:28:13+0200
repeat-suite-20260330-212107-cold-host-020,cold,host,edge-node-1,edge-node-2,10.866263,10.865352,7.742235,6.193425,6.967830,19.268497,18.989370,-0.279127,20.849684,19.422992,-1.426691,19.206181,-0.852909,0.000000,0.043138,0.043138,0.000000,0.051770,0.051770,0.047454,2026-03-30T21:28:35+0200
repeat-suite-20260330-212107-cold-host-021,cold,host,edge-node-1,edge-node-2,10.523789,10.513019,8.824940,6.593407,7.709173,19.182888,20.114438,0.931550,19.431553,19.475154,0.043601,19.794796,0.487576,0.000000,0.066813,0.066813,0.000000,0.025266,0.025266,0.046040,2026-03-30T21:28:58+0200
repeat-suite-20260330-212107-cold-host-022,cold,host,edge-node-1,edge-node-2,10.341270,10.337150,8.191126,6.189084,7.190105,20.111252,19.739349,-0.371903,19.422395,19.494466,0.072071,19.616908,-0.149916,0.000000,0.032485,0.032485,0.000000,0.253938,0.253938,0.143212,2026-03-30T21:29:20+0200
repeat-suite-20260330-212107-cold-host-023,cold,host,edge-node-1,edge-node-2,10.561543,10.540975,8.408982,6.590258,7.499620,19.034963,19.686590,0.651627,20.133153,19.410250,-0.722902,19.548420,-0.035637,0.000000,0.235228,0.235228,0.000000,0.077821,0.077821,0.156525,2026-03-30T21:29:43+0200
repeat-suite-20260330-212107-cold-host-024,cold,host,edge-node-1,edge-node-2,10.504683,10.497354,8.549472,6.711409,7.630441,19.027596,19.208571,0.180974,19.520945,19.503425,-0.017520,19.355998,0.081727,0.000000,0.074743,0.074743,0.000000,0.024560,0.024560,0.049652,2026-03-30T21:30:05+0200
repeat-suite-20260330-212107-cold-host-025,cold,host,edge-node-1,edge-node-2,11.179815,11.145741,9.769335,7.330317,8.549826,19.016447,19.569723,0.553276,19.534285,20.383411,0.849126,19.976567,0.701201,0.000000,0.027603,0.027603,0.000000,0.024533,0.024533,0.026068,2026-03-30T21:30:28+0200
repeat-suite-20260330-212107-cold-host-026,cold,host,edge-node-1,edge-node-2,10.366110,10.360238,8.276534,6.386067,7.331300,19.556583,19.877718,0.321135,19.422992,19.433345,0.010353,19.655531,0.165744,0.000000,0.034291,0.034291,0.000000,0.284290,0.284290,0.159291,2026-03-30T21:30:50+0200
repeat-suite-20260330-212107-cold-host-027,cold,host,edge-node-1,edge-node-2,10.535629,10.535852,9.043062,6.258958,7.651010,19.892849,19.692164,-0.200684,19.392133,19.419608,0.027475,19.555886,-0.086605,0.000000,0.088613,0.088613,0.000000,0.040783,0.040783,0.064698,2026-03-30T21:31:12+0200
repeat-suite-20260330-212107-cold-host-028,cold,host,edge-node-1,edge-node-2,11.098921,10.884073,8.612663,7.852194,8.232428,20.552639,19.244805,-1.307834,20.162419,19.415825,-0.746594,19.330315,-1.027214,0.000000,0.039066,0.039066,0.000000,0.052399,0.052399,0.045733,2026-03-30T21:31:35+0200
repeat-suite-20260330-212107-cold-host-029,cold,host,edge-node-1,edge-node-2,10.319737,10.317796,8.003904,6.268364,7.136134,19.058057,19.005696,-0.052361,20.226327,19.438322,-0.788005,19.222009,-0.420183,0.000000,0.066620,0.066620,0.000000,0.028016,0.028016,0.047318,2026-03-30T21:31:57+0200
repeat-suite-20260330-212107-cold-host-030,cold,host,edge-node-1,edge-node-2,10.550396,10.551477,8.345255,6.876791,7.611023,19.039741,19.007090,-0.032651,19.571913,19.440711,-0.131201,19.223901,-0.081926,0.000000,0.033692,0.033692,0.000000,0.253223,0.253223,0.143458,2026-03-30T21:32:19+0200
repeat-suite-20260330-212107-cold-host-031,cold,host,edge-node-1,edge-node-2,10.934030,10.947718,8.655617,6.615897,7.635757,19.036555,19.168752,0.132197,20.960578,19.434341,-1.526237,19.301546,-0.697020,0.000000,0.046801,0.046801,0.000000,0.053878,0.053878,0.050339,2026-03-30T21:32:42+0200
repeat-suite-20260330-212107-cold-host-032,cold,host,edge-node-1,edge-node-2,10.387683,10.398579,8.098933,7.108317,7.603625,20.234490,19.601578,-0.632913,19.419409,19.440711,0.021303,19.521145,-0.305805,0.000000,0.275266,0.275266,0.000000,0.025169,0.025169,0.150217,2026-03-30T21:33:04+0200
repeat-suite-20260330-212107-cold-host-033,cold,host,edge-node-1,edge-node-2,10.346900,10.340701,7.939601,6.481481,7.210541,19.184879,20.238074,1.053195,20.565779,19.444096,-1.121683,19.841085,-0.034244,0.000000,0.034355,0.034355,0.000000,0.037020,0.037020,0.035688,2026-03-30T21:33:26+0200
repeat-suite-20260330-212107-cold-host-034,cold,host,edge-node-1,edge-node-2,10.287328,10.296286,7.982370,6.650367,7.316368,19.064627,19.048899,-0.015728,19.998766,19.415228,-0.583538,19.232063,-0.299633,0.000000,0.036453,0.036453,0.000000,0.316027,0.316027,0.176240,2026-03-30T21:33:49+0200
repeat-suite-20260330-212107-cold-host-035,cold,host,edge-node-1,edge-node-2,10.356863,10.515668,8.296943,6.330935,7.313939,19.065424,19.012465,-0.052958,19.432350,19.442304,0.009955,19.227385,-0.021502,0.000000,0.295320,0.295320,0.000000,0.024888,0.024888,0.160104,2026-03-30T21:34:11+0200
repeat-suite-20260330-212107-cold-host-036,cold,host,edge-node-1,edge-node-2,10.949968,10.996927,8.961397,7.480496,8.220946,19.023813,19.224498,0.200684,19.452259,20.182129,0.729870,19.703313,0.465277,0.000000,0.257207,0.257207,0.000000,0.057544,0.057544,0.157376,2026-03-30T21:34:34+0200
repeat-suite-20260330-212107-cold-host-037,cold,host,edge-node-1,edge-node-2,10.403439,10.371199,8.309038,6.456311,7.382674,19.609342,19.854822,0.245480,19.412839,19.402486,-0.010353,19.628654,0.117564,0.000000,0.031916,0.031916,0.000000,0.264404,0.264404,0.148160,2026-03-30T21:34:56+0200
repeat-suite-20260330-212107-cold-host-038,cold,host,edge-node-1,edge-node-2,10.410729,10.397114,8.712488,6.210577,7.461533,19.461815,20.032611,0.570796,20.538902,20.065660,-0.473241,20.049136,0.048777,0.000000,0.327562,0.327562,0.000000,0.041703,0.041703,0.184632,2026-03-30T21:35:18+0200
repeat-suite-20260330-212107-cold-host-039,cold,host,edge-node-1,edge-node-2,11.041824,10.734203,8.005618,7.648991,7.827305,20.488133,19.062238,-1.425895,19.801068,19.458232,-0.342836,19.260235,-0.884366,0.009198,0.180422,0.189620,0.000000,0.053858,0.053858,0.121739,2026-03-30T21:35:41+0200
repeat-suite-20260330-212107-cold-host-040,cold,host,edge-node-1,edge-node-2,10.425240,10.424347,8.630665,6.657019,7.643842,19.030184,19.025605,-0.004579,20.010512,19.450865,-0.559647,19.238235,-0.282113,0.000000,0.077561,0.077561,0.000000,0.024732,0.024732,0.051146,2026-03-30T21:36:03+0200
repeat-suite-20260330-212107-cold-direct-001,cold,direct,edge-node-1,edge-node-2,14.019706,14.010476,9.856115,7.750541,8.803328,19.052881,19.809230,0.756350,19.416820,19.444693,0.027873,19.626962,0.392111,0.000000,0.025076,0.025076,0.000000,0.234200,0.234200,0.129638,2026-03-30T21:36:28+0200
repeat-suite-20260330-212107-cold-direct-002,cold,direct,edge-node-1,edge-node-2,14.069973,14.047544,9.208633,7.380867,8.294750,19.070600,19.049297,-0.021303,20.448315,19.403083,-1.045232,19.226190,-0.533267,0.000000,0.213220,0.213220,0.000000,0.033647,0.033647,0.123433,2026-03-30T21:36:55+0200
repeat-suite-20260330-212107-cold-direct-003,cold,direct,edge-node-1,edge-node-2,13.933309,13.942887,9.396458,8.312252,8.854355,19.337582,19.818986,0.481404,19.427771,20.063869,0.636098,19.941427,0.558751,0.000000,0.204378,0.204378,0.000000,0.070040,0.070040,0.137209,2026-03-30T21:37:20+0200
repeat-suite-20260330-212107-cold-direct-004,cold,direct,edge-node-1,edge-node-2,14.521127,14.275245,8.515901,8.786168,8.651035,20.388587,19.043723,-1.344865,20.224934,19.432350,-0.792584,19.238036,-1.068724,0.000000,0.243180,0.243180,0.000000,0.032016,0.032016,0.137598,2026-03-30T21:37:46+0200
repeat-suite-20260330-212107-cold-direct-005,cold,direct,edge-node-1,edge-node-2,13.800212,13.771922,9.010989,8.122942,8.566965,19.522140,19.317474,-0.204666,19.479733,19.693956,0.214223,19.505715,0.004778,0.000000,0.039911,0.039911,0.000000,0.227195,0.227195,0.133553,2026-03-30T21:38:12+0200
repeat-suite-20260330-212107-cold-direct-006,cold,direct,edge-node-1,edge-node-2,14.351573,14.335193,9.062171,9.065355,9.063763,19.047505,19.879510,0.832004,20.297204,20.223938,-0.073266,20.051724,0.379369,0.000000,0.034295,0.034295,0.000000,0.234345,0.234345,0.134320,2026-03-30T21:38:38+0200
repeat-suite-20260330-212107-cold-direct-007,cold,direct,edge-node-1,edge-node-2,13.952756,13.975823,8.661133,8.414944,8.538038,19.412839,19.918133,0.505295,19.441110,19.469381,0.028271,19.693757,0.266783,0.000000,0.275763,0.275763,0.000000,0.067080,0.067080,0.171422,2026-03-30T21:39:04+0200
repeat-suite-20260330-212107-cold-direct-008,cold,direct,edge-node-1,edge-node-2,13.951642,13.936762,9.008683,7.272069,8.140376,19.123957,19.037153,-0.086804,20.190292,19.467589,-0.722703,19.252371,-0.404754,0.000000,0.219788,0.219788,0.000000,0.041482,0.041482,0.130635,2026-03-30T21:39:29+0200
repeat-suite-20260330-212107-cold-direct-009,cold,direct,edge-node-1,edge-node-2,14.010594,14.022748,8.623787,7.977941,8.300864,19.768616,19.078165,-0.690450,20.932705,19.445291,-1.487414,19.261728,-1.088932,0.000000,0.208269,0.208269,0.000000,0.033428,0.033428,0.120848,2026-03-30T21:39:55+0200
repeat-suite-20260330-212107-cold-direct-010,cold,direct,edge-node-1,edge-node-2,13.899012,13.905150,9.321727,7.820420,8.571073,19.041732,19.718444,0.676713,20.354543,19.452259,-0.902284,19.585352,-0.112785,0.000000,0.061549,0.061549,0.000000,0.033149,0.033149,0.047349,2026-03-30T21:40:21+0200
repeat-suite-20260330-212107-cold-direct-011,cold,direct,edge-node-1,edge-node-2,14.394253,14.365588,9.572230,8.726249,9.149240,20.088556,19.052483,-1.036073,19.431951,19.468385,0.036434,19.260434,-0.499820,0.000000,0.034193,0.034193,0.000000,0.258593,0.258593,0.146393,2026-03-30T21:40:47+0200
repeat-suite-20260330-212107-cold-direct-012,cold,direct,edge-node-1,edge-node-2,13.813185,13.787761,9.067642,7.430454,8.249048,19.065623,19.793900,0.728278,20.502269,19.423590,-1.078679,19.608745,-0.175201,0.000000,0.247725,0.247725,0.000000,0.233450,0.233450,0.240588,2026-03-30T21:41:12+0200
repeat-suite-20260330-212107-cold-direct-013,cold,direct,edge-node-1,edge-node-2,13.866533,14.402266,13.141251,7.399651,10.270451,20.141913,22.875044,2.733131,19.407463,19.486104,0.078641,21.180574,1.405886,0.000000,0.280295,0.280295,0.000000,0.028207,0.028207,0.154251,2026-03-30T21:41:38+0200
repeat-suite-20260330-212107-cold-direct-014,cold,direct,edge-node-1,edge-node-2,14.072887,14.087761,8.795138,14.100252,11.447695,19.057261,19.686789,0.629528,19.421798,21.552478,2.130680,20.619633,1.380104,0.000000,0.223168,0.223168,0.000277,0.186055,0.186332,0.204750,2026-03-30T21:42:05+0200
repeat-suite-20260330-212107-cold-direct-015,cold,direct,edge-node-1,edge-node-2,13.836883,13.819882,9.001458,7.563025,8.282241,19.075179,19.064030,-0.011149,20.545472,19.483118,-1.062354,19.273574,-0.536751,0.000000,0.024843,0.024843,0.000000,0.035049,0.035049,0.029946,2026-03-30T21:42:30+0200
repeat-suite-20260330-212107-cold-direct-016,cold,direct,edge-node-1,edge-node-2,14.247684,14.258446,8.917197,8.545198,8.731198,20.220156,20.234490,0.014335,19.436929,19.449272,0.012344,19.841881,0.013339,0.000000,0.063058,0.063058,0.000000,0.115337,0.115337,0.089198,2026-03-30T21:42:56+0200
repeat-suite-20260330-212107-cold-direct-017,cold,direct,edge-node-1,edge-node-2,13.749476,13.754541,9.050934,7.286708,8.168821,19.063433,19.060844,-0.002588,19.801267,19.441110,-0.360157,19.250977,-0.181373,0.000000,0.230691,0.230691,0.000000,0.114451,0.114451,0.172571,2026-03-30T21:43:22+0200
repeat-suite-20260330-212107-cold-direct-018,cold,direct,edge-node-1,edge-node-2,14.495588,14.515468,9.826389,8.350658,9.088524,19.081550,20.127578,1.046028,19.480132,20.492115,1.011983,20.309846,1.029006,0.000000,0.243878,0.243878,0.000000,0.133747,0.133747,0.188813,2026-03-30T21:43:48+0200
repeat-suite-20260330-212107-cold-direct-019,cold,direct,edge-node-1,edge-node-2,13.868134,13.892965,9.322651,7.914709,8.618680,19.047903,19.036157,-0.011746,20.838336,19.481525,-1.356810,19.258841,-0.684278,0.000000,0.272376,0.272376,0.000000,0.127369,0.127369,0.199872,2026-03-30T21:44:13+0200
repeat-suite-20260330-212107-cold-direct-020,cold,direct,edge-node-1,edge-node-2,13.917276,13.897900,9.321727,7.653246,8.487486,19.594609,19.818588,0.223978,19.412042,19.472367,0.060325,19.645477,0.142152,0.000000,0.033400,0.033400,0.000000,0.066894,0.066894,0.050147,2026-03-30T21:44:39+0200
repeat-suite-20260330-212107-cold-direct-021,cold,direct,edge-node-1,edge-node-2,14.332596,14.327194,9.520451,7.941071,8.730761,19.027397,19.057659,0.030262,20.976704,19.421001,-1.555703,19.239330,-0.762720,0.000000,0.112288,0.112288,0.000000,0.068161,0.068161,0.090225,2026-03-30T21:45:05+0200
repeat-suite-20260330-212107-cold-direct-022,cold,direct,edge-node-1,edge-node-2,13.839300,13.799636,8.695652,7.652874,8.174263,19.862189,19.057858,-0.804331,19.420404,19.483118,0.062714,19.270488,-0.370808,0.000000,0.226935,0.226935,0.000000,0.138987,0.138987,0.182961,2026-03-30T21:45:31+0200
repeat-suite-20260330-212107-cold-direct-023,cold,direct,edge-node-1,edge-node-2,14.364246,14.045803,8.695652,8.384092,8.539872,20.633669,19.877917,-0.755752,20.536313,19.473163,-1.063150,19.675540,-0.909451,0.000000,0.105242,0.105242,0.000000,0.154906,0.154906,0.130074,2026-03-30T21:45:57+0200
repeat-suite-20260330-212107-cold-direct-024,cold,direct,edge-node-1,edge-node-2,14.097554,14.110161,9.012876,7.609861,8.311368,19.919527,19.677033,-0.242494,19.455245,19.465001,0.009755,19.571017,-0.116369,0.000000,0.125798,0.125798,0.000000,0.054814,0.054814,0.090306,2026-03-30T21:46:23+0200
repeat-suite-20260330-212107-cold-direct-025,cold,direct,edge-node-1,edge-node-2,14.562979,14.544587,9.248355,7.187500,8.217927,19.081948,19.625867,0.543919,20.118221,19.459824,-0.658396,19.542846,-0.057239,0.000000,0.133848,0.133848,0.000000,0.143148,0.143148,0.138498,2026-03-30T21:46:49+0200
repeat-suite-20260330-212107-cold-direct-026,cold,direct,edge-node-1,edge-node-2,13.924985,13.848589,8.988355,8.230153,8.609254,19.135305,19.034564,-0.100740,19.467390,19.443698,-0.023692,19.239131,-0.062216,0.000000,0.037870,0.037870,0.000000,0.020027,0.020027,0.028949,2026-03-30T21:47:14+0200
repeat-suite-20260330-212107-cold-direct-027,cold,direct,edge-node-1,edge-node-2,13.753530,13.733579,9.387605,7.226706,8.307156,19.088319,19.167359,0.079039,20.054710,19.463607,-0.591103,19.315483,-0.256032,0.000000,0.067028,0.067028,0.000000,0.182320,0.182320,0.124674,2026-03-30T21:47:40+0200
repeat-suite-20260330-212107-cold-direct-028,cold,direct,edge-node-1,edge-node-2,14.276773,14.283669,8.695652,8.738548,8.717100,19.050093,19.017442,-0.032651,19.448675,19.464403,0.015728,19.240923,-0.008461,0.000000,0.033107,0.033107,0.000000,0.138379,0.138379,0.085743,2026-03-30T21:48:06+0200
repeat-suite-20260330-212107-cold-direct-029,cold,direct,edge-node-1,edge-node-2,13.992363,14.002218,9.225225,7.850071,8.537648,19.085333,19.426576,0.341243,19.448078,19.496656,0.048578,19.461616,0.194911,0.000000,0.133443,0.133443,0.000000,0.028176,0.028176,0.080810,2026-03-30T21:48:32+0200
repeat-suite-20260330-212107-cold-direct-030,cold,direct,edge-node-1,edge-node-2,14.375433,14.055909,8.622540,8.631805,8.627173,20.502866,19.058057,-1.444809,20.496097,20.625108,0.129011,19.841583,-0.657899,0.000000,0.162223,0.162223,0.000000,0.074757,0.074757,0.118490,2026-03-30T21:48:58+0200
repeat-suite-20260330-212107-cold-direct-031,cold,direct,edge-node-1,edge-node-2,13.776923,13.750264,8.824606,7.216117,8.020362,20.064466,19.301945,-0.762521,19.425979,19.446087,0.020108,19.374016,-0.371207,0.000000,0.143469,0.143469,0.000000,0.031818,0.031818,0.087643,2026-03-30T21:49:24+0200
repeat-suite-20260330-212107-cold-direct-032,cold,direct,edge-node-1,edge-node-2,14.097988,14.118965,10.139236,7.415330,8.777283,19.076174,20.169985,1.093810,20.153659,19.485507,-0.668152,19.827746,0.212829,0.000000,0.056524,0.056524,0.000000,0.043437,0.043437,0.049980,2026-03-30T21:49:50+0200
repeat-suite-20260330-212107-cold-direct-033,cold,direct,edge-node-1,edge-node-2,14.186903,14.187242,8.454707,7.622832,8.038770,19.433942,19.078165,-0.355777,20.817630,20.175957,-0.641673,19.627061,-0.498725,0.000000,0.064705,0.064705,0.000000,0.173737,0.173737,0.119221,2026-03-30T21:50:15+0200
repeat-suite-20260330-212107-cold-direct-034,cold,direct,edge-node-1,edge-node-2,13.965118,13.976629,9.009009,7.789398,8.399203,19.098274,20.323086,1.224812,19.936251,19.472566,-0.463685,19.897826,0.380564,0.000000,0.249785,0.249785,0.000000,0.017608,0.017608,0.133696,2026-03-30T21:50:41+0200
repeat-suite-20260330-212107-cold-direct-035,cold,direct,edge-node-1,edge-node-2,14.093290,14.088960,8.184417,8.595989,8.390203,19.829139,19.065623,-0.763517,19.470177,19.871148,0.400971,19.468385,-0.181273,0.000000,0.157710,0.157710,0.000000,0.189920,0.189920,0.173815,2026-03-30T21:51:07+0200
repeat-suite-20260330-212107-cold-direct-036,cold,direct,edge-node-1,edge-node-2,13.858590,13.892747,9.368192,7.778582,8.573387,19.080754,19.760453,0.679699,20.172374,19.524330,-0.648044,19.642391,0.015828,0.000000,0.192232,0.192232,0.000000,0.164767,0.164767,0.178499,2026-03-30T21:51:33+0200
repeat-suite-20260330-212107-cold-direct-037,cold,direct,edge-node-1,edge-node-2,14.063064,14.029321,9.849029,7.355579,8.602304,19.435734,19.082147,-0.353587,19.439119,19.477942,0.038823,19.280044,-0.157382,0.004444,0.033610,0.038054,0.000000,0.031185,0.031185,0.034619,2026-03-30T21:51:58+0200
repeat-suite-20260330-212107-cold-direct-038,cold,direct,edge-node-1,edge-node-2,13.805051,13.799182,9.167275,7.935930,8.551603,19.126943,19.755476,0.628533,20.318109,19.493670,-0.824439,19.624573,-0.097953,0.000000,0.042444,0.042444,0.000000,0.062560,0.062560,0.052502,2026-03-30T21:52:24+0200
repeat-suite-20260330-212107-cold-direct-039,cold,direct,edge-node-1,edge-node-2,13.784013,14.118530,9.481216,7.967131,8.724174,19.057659,20.511825,1.454166,19.454250,19.464403,0.010154,19.988114,0.732160,0.000000,0.069431,0.069431,0.000000,0.067232,0.067232,0.068331,2026-03-30T21:52:50+0200
repeat-suite-20260330-212107-cold-direct-040,cold,direct,edge-node-1,edge-node-2,13.962997,13.970854,9.045045,8.066259,8.555652,19.074781,19.683205,0.608424,20.166401,19.513380,-0.653021,19.598293,-0.022298,0.000000,0.164497,0.164497,0.000000,0.171395,0.171395,0.167946,2026-03-30T21:53:16+0200
repeat-suite-20260330-212107-precopy-host-001,precopy,host,edge-node-1,edge-node-2,15.783061,15.782384,6.832695,3.593005,5.212850,19.416024,19.055867,-0.360157,19.456639,19.699133,0.242494,19.377500,-0.058832,0.000000,0.163100,0.163100,0.000000,0.109151,0.109151,0.136125,2026-03-30T21:53:43+0200
repeat-suite-20260330-212107-precopy-host-002,precopy,host,edge-node-1,edge-node-2,16.030592,16.037290,6.587202,4.703669,5.645435,19.824361,19.057858,-0.766503,19.477344,19.526122,0.048777,19.291990,-0.358863,0.000000,0.204443,0.204443,0.000000,0.020704,0.020704,0.112573,2026-03-30T21:54:12+0200
repeat-suite-20260330-212107-precopy-host-003,precopy,host,edge-node-1,edge-node-2,15.811740,15.814986,7.224698,3.489848,5.357273,19.280244,19.853030,0.572787,20.555028,19.469978,-1.085050,19.661504,-0.256132,0.000000,0.080537,0.080537,0.000000,0.022230,0.022230,0.051384,2026-03-30T21:54:39+0200
repeat-suite-20260330-212107-precopy-host-004,precopy,host,edge-node-1,edge-node-2,15.997932,15.983367,7.718967,4.440333,6.079650,19.079161,19.742535,0.663374,20.429600,21.031056,0.601456,20.386795,0.632415,0.000000,0.078379,0.078379,0.000000,0.044480,0.044480,0.061430,2026-03-30T21:55:07+0200
